34029,"Tamil Nadu Dr. M.G.R. Medical University , Chennai (Id: U-0481)","G.KUPPUSWAMY NAIDU MEMORIAL HOSPITAL, COIMBATORE (Id: C-45555)",Affiliated College,Tamil Nadu,Coimbatore
34049,"Tamil Nadu Dr. M.G.R. Medical University , Chennai (Id: U-0481)","G.R. HOSPITAL, COIMBATORE (Id: C-45556)",Affiliated College,Tamil Nadu,Coimbatore
34063,"Tamil Nadu Dr. M.G.R. Medical University , Chennai (Id: U-0481)","J.K. COLLEGE OF NURSING AND PARA MEDICAL SCIENCES, COIMBATORE (Id: C-45542)",Affiliated College,Tamil Nadu,Coimbatore
34067,"Tamil Nadu Dr. M.G.R. Medical University , Chennai (Id: U-0481)","J.S.S. INSTITUTE OF NATUROPATHY AND YOGIC SCIENCES, OOTACAMUND, COIMBATORE (Id: C-45533)",Affiliated College,Tamil Nadu,Coimbatore
34074,"Tamil Nadu Dr. M.G.R. Medical University , Chennai (Id: U-0481)","KARPAGAM COLLEGE OF PHARMACY, COIMBATORE (Id: C-45543)",Affiliated College,Tamil Nadu,Coimbatore
34075,"Tamil Nadu Dr. M.G.R. Medical University , Chennai (Id: U-0481)","KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE (Id: C-47560)",Affiliated College,Tamil Nadu,Coimbatore
34076,"Tamil Nadu Dr. M.G.R. Medical University , Chennai (Id: U-0481)","KARPAGAM NURSING COLLEGE, COIMBATORE (Id: C-45547)",Affiliated College,Tamil Nadu,Coimbatore
34083,"Tamil Nadu Dr. M.G.R. Medical University , Chennai (Id: U-0481)","K.G. COLLEGE OF NURSING, COIMBATORE (Id: C-45530)",Affiliated College,Tamil Nadu,Coimbatore
34084,"Tamil Nadu Dr. M.G.R. Medical University , Chennai (Id: U-0481)","K.G. COLLEGE OF PHYSIOTHERAPY, COIMBATORE (Id: C-45534)",Affiliated College,Tamil Nadu,Coimbatore
34085,"Tamil Nadu Dr. M.G.R. Medical University , Chennai (Id: U-0481)","K.G. HOSPITAL AND POST GRADUATE MEDICAL INSTITUTE, COIMBATORE (Id: C-45557)",Affiliated College,Tamil Nadu,Coimbatore
34089,"Tamil Nadu Dr. M.G.R. Medical University , Chennai (Id: U-0481)","K.M.C.H. COLLEGE OF NURSING, COIMBATORE (Id: C-45520)",Affiliated College,Tamil Nadu,Coimbatore
34090,"Tamil Nadu Dr. M.G.R. Medical University , Chennai (Id: U-0481)","K.M.C.H. COLLEGE OF OCCUPATIONAL THERAPY, COIMBATORE (Id: C-45529)",Affiliated College,Tamil Nadu,Coimbatore
34091,"Tamil Nadu Dr. M.G.R. Medical University , Chennai (Id: U-0481)","K.M.C.H. COLLEGE OF PARAMEDICAL SCIENCES, COIMBATORE (Id: C-45524)",Affiliated College,Tamil Nadu,Coimbatore
34092,"Tamil Nadu Dr. M.G.R. Medical University , Chennai (Id: U-0481)","K.M.C.H. COLLEGE OF PHARMACY, COIMBATORE (Id: C-45528)",Affiliated College,Tamil Nadu,Coimbatore
34095,"Tamil Nadu Dr. M.G.R. Medical University , Chennai (Id: U-0481)","KONGUNADU COLLEGE OF NURSING, COIMBATORE (Id: C-45551)",Affiliated College,Tamil Nadu,Coimbatore
34096,"Tamil Nadu Dr. M.G.R. Medical University , Chennai (Id: U-0481)","KOVAI MEDICAL CENTER AND HOSPITAL LIMITED, COIMBATORE (Id: C-45567)",Affiliated College,Tamil Nadu,Coimbatore
34112,"Tamil Nadu Dr. M.G.R. Medical University , Chennai (Id: U-0481)","MARTIN HOMOEOPATHY MEDICAL COLLEGE AND HOSPITAL, COIMBATORE (Id: C-45539)",Affiliated College,Tamil Nadu,Coimbatore
34134,"Tamil Nadu Dr. M.G.R. Medical University , Chennai (Id: U-0481)","NIGHTINGALE INSTITUTE OF NURSING EDUCATION, COIMBATORE (Id: C-45550)",Affiliated College,Tamil Nadu,Coimbatore
34148,"Tamil Nadu Dr. M.G.R. Medical University , Chennai (Id: U-0481)","P.P.G. COLLEGE OF NURSING, COIMBATORE (Id: C-45536)",Affiliated College,Tamil Nadu,Coimbatore
34149,"Tamil Nadu Dr. M.G.R. Medical University , Chennai (Id: U-0481)","P.P.G. COLLEGE OF PHYSIOTHERAPY, COIMBATORE (Id: C-45535)",Affiliated College,Tamil Nadu,Coimbatore
34152,"Tamil Nadu Dr. M.G.R. Medical University , Chennai (Id: U-0481)","P.S.G. COLLEGE OF NURSING, COIMBATORE (Id: C-45526)",Affiliated College,Tamil Nadu,Coimbatore
34153,"Tamil Nadu Dr. M.G.R. Medical University , Chennai (Id: U-0481)","P.S.G. COLLEGE OF PARAMEDICAL SCIENCES, COIMBATORE (Id: C-45537)",Affiliated College,Tamil Nadu,Coimbatore
34154,"Tamil Nadu Dr. M.G.R. Medical University , Chennai (Id: U-0481)","P.S.G. COLLEGE OF PHARMACY, COIMBATORE (Id: C-45540)",Affiliated College,Tamil Nadu,Coimbatore
34155,"Tamil Nadu Dr. M.G.R. Medical University , Chennai (Id: U-0481)","P.S.G. INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, COIMBATORE (Id: C-45515)",Affiliated College,Tamil Nadu,Coimbatore
34164,"Tamil Nadu Dr. M.G.R. Medical University , Chennai (Id: U-0481)","ROYAL COLLEGE OF NURSING, COIMBATORE (Id: C-45559)",Affiliated College,Tamil Nadu,Coimbatore
34165,"Tamil Nadu Dr. M.G.R. Medical University , Chennai (Id: U-0481)","R.V.S COLLEGE OF NURSING, KANNAMPALAYAM, COIMBATORE (Id: C-45523)",Affiliated College,Tamil Nadu,Coimbatore
34166,"Tamil Nadu Dr. M.G.R. Medical University , Chennai (Id: U-0481)","R.V.S. COLLEGE OF NURSING, SULAR, COIMBATORE (Id: C-45548)",Affiliated College,Tamil Nadu,Coimbatore
34167,"Tamil Nadu Dr. M.G.R. Medical University , Chennai (Id: U-0481)","R.V.S. COLLEGE OF PHARMACEUTICAL SCIENCES, COIMBATORE (Id: C-45521)",Affiliated College,Tamil Nadu,Coimbatore
34168,"Tamil Nadu Dr. M.G.R. Medical University , Chennai (Id: U-0481)","R.V.S. COLLEGE OF PHYSIOTHERAPY, COIMBATORE (Id: C-45522)",Affiliated College,Tamil Nadu,Coimbatore
34169,"Tamil Nadu Dr. M.G.R. Medical University , Chennai (Id: U-0481)","R V S DENTAL COLLEGE AND HOSPITAL, COIMBATORE (Id: C-45549)",Affiliated College,Tamil Nadu,Coimbatore
34170,"Tamil Nadu Dr. M.G.R. Medical University , Chennai (Id: U-0481)","R.V.S. HOMOEOPATHIC MEDICAL COLLEGE, COIMBATORE (Id: C-45541)",Affiliated College,Tamil Nadu,Coimbatore
34171,"Tamil Nadu Dr. M.G.R. Medical University , Chennai (Id: U-0481)","R.V.S. SIDDHA MEDICAL COLLEGEAND HOSPITAL, COIMBATORE (Id: C-45546)",Affiliated College,Tamil Nadu,Coimbatore
34193,"Tamil Nadu Dr. M.G.R. Medical University , Chennai (Id: U-0481)","SHREE SIVAA HOSPITAL PVT. LTD., COIMBATORE (Id: C-45560)",Affiliated College,Tamil Nadu,Coimbatore
34198,"Tamil Nadu Dr. M.G.R. Medical University , Chennai (Id: U-0481)","SREE ABIRAMI COLLEGE OF NURSING, COIMBATORE (Id: C-45552)",Affiliated College,Tamil Nadu,Coimbatore
34199,"Tamil Nadu Dr. M.G.R. Medical University , Chennai (Id: U-0481)","SREE ABIRAMI HOSPITAL (P) LTD., COIMBATORE (Id: C-45558)",Affiliated College,Tamil Nadu,Coimbatore
34220,"Tamil Nadu Dr. M.G.R. Medical University , Chennai (Id: U-0481)","SRI RAMAKRISHNA DENTAL COLLEGE AND HOSPITAL, COIMBATORE (Id: C-45538)",Affiliated College,Tamil Nadu,Coimbatore
34243,"Tamil Nadu Dr. M.G.R. Medical University , Chennai (Id: U-0481)","SURABI COLLEGE OF NURSING, COIMBATORE (Id: C-45569)",Affiliated College,Tamil Nadu,Coimbatore
34256,"Tamil Nadu Dr. M.G.R. Medical University , Chennai (Id: U-0481)","TEXCITY COLLEGE OF NURSING, COIMBATORE (Id: C-45544)",Affiliated College,Tamil Nadu,Coimbatore
34262,"Tamil Nadu Dr. M.G.R. Medical University , Chennai (Id: U-0481)","THE EYE FOUNDATION, COIMBATORE (Id: C-45563)",Affiliated College,Tamil Nadu,Coimbatore
34289,"Tamilnadu Physical Education and Sports University, Chennai (Id: U-0486)",Maruthi College of Physical Education (Id: C-7944),Affiliated College,Tamil Nadu,Coimbatore
34301,"Tamil Nadu Teacher Education University, Chennai (Id: U-0483)",A.G. College of Education (Id: C-14965),Affiliated College,Tamil Nadu,Coimbatore
34366,"Tamil Nadu Teacher Education University, Chennai (Id: U-0483)",Bharathi College of Education (Id: C-14522),Affiliated College,Tamil Nadu,Coimbatore
34375,"Tamil Nadu Teacher Education University, Chennai (Id: U-0483)",Bishop Appasamy College of Education (Id: C-14513),Affiliated College,Tamil Nadu,Coimbatore
34381,"Tamil Nadu Teacher Education University, Chennai (Id: U-0483)",Century Foundation College of Education (Id: C-14836),Affiliated College,Tamil Nadu,Coimbatore
34393,"Tamil Nadu Teacher Education University, Chennai (Id: U-0483)","C.M.S. College of Education, (Id: C-14884)",Affiliated College,Tamil Nadu,Coimbatore
34413,"Tamil Nadu Teacher Education University, Chennai (Id: U-0483)",D.K.T. College of Education (Id: C-14632),Affiliated College,Tamil Nadu,Coimbatore
34416,"Tamil Nadu Teacher Education University, Chennai (Id: U-0483)",Dr. G.R.Damodaran College of Education (Id: C-14957),Affiliated College,Tamil Nadu,Coimbatore
34421,"Tamil Nadu Teacher Education University, Chennai (Id: U-0483)",Dr. N.G.P. College of Education (Id: C-14725),Affiliated College,Tamil Nadu,Coimbatore
34426,"Tamil Nadu Teacher Education University, Chennai (Id: U-0483)",Dr. S.N.S. College of Education (Id: C-14560),Affiliated College,Tamil Nadu,Coimbatore
34451,"Tamil Nadu Teacher Education University, Chennai (Id: U-0483)",Government College of Education for Women (Id: C-14945),Affiliated College,Tamil Nadu,Coimbatore
34456,"Tamil Nadu Teacher Education University, Chennai (Id: U-0483)",G.R.Govindarajulu College of Education (Id: C-14609),Affiliated College,Tamil Nadu,Coimbatore
34459,"Tamil Nadu Teacher Education University, Chennai (Id: U-0483)",Hindusthan College of Education (Id: C-14742),Affiliated College,Tamil Nadu,Coimbatore
34460,"Tamil Nadu Teacher Education University, Chennai (Id: U-0483)",Holy Angels College of Education for Women (Id: C-14985),Affiliated College,Tamil Nadu,Coimbatore
34470,"Tamil Nadu Teacher Education University, Chennai (Id: U-0483)",Indira Gandhi College of Special Education (Id: C-14616),Affiliated College,Tamil Nadu,Coimbatore
34484,"Tamil Nadu Teacher Education University, Chennai (Id: U-0483)",JAS College of Education (Id: C-14810),Affiliated College,Tamil Nadu,Coimbatore
34488,"Tamil Nadu Teacher Education University, Chennai (Id: U-0483)",Jayanthi College of Education (Id: C-15023),Affiliated College,Tamil Nadu,Coimbatore
34499,"Tamil Nadu Teacher Education University, Chennai (Id: U-0483)",JSR College of Education (Id: C-14479),Affiliated College,Tamil Nadu,Coimbatore
34505,"Tamil Nadu Teacher Education University, Chennai (Id: U-0483)",Kalaivani College of Education (Id: C-14617),Affiliated College,Tamil Nadu,Coimbatore
34515,"Tamil Nadu Teacher Education University, Chennai (Id: U-0483)",Karpagam College of Education (Id: C-14645),Affiliated College,Tamil Nadu,Coimbatore
34519,"Tamil Nadu Teacher Education University, Chennai (Id: U-0483)",Kasturi College of Education (Id: C-14908),Affiliated College,Tamil Nadu,Coimbatore
34520,"Tamil Nadu Teacher Education University, Chennai (Id: U-0483)",Kathir College of Education (Id: C-14493),Affiliated College,Tamil Nadu,Coimbatore
34533,"Tamil Nadu Teacher Education University, Chennai (Id: U-0483)",K.M.G. College of Education (Id: C-14912),Affiliated College,Tamil Nadu,Coimbatore
34556,"Tamil Nadu Teacher Education University, Chennai (Id: U-0483)",Lisieux College of Education (Id: C-15008),Affiliated College,Tamil Nadu,Coimbatore
34583,"Tamil Nadu Teacher Education University, Chennai (Id: U-0483)",Michael Job Memorial College of Education for Women (Id: C-14798),Affiliated College,Tamil Nadu,Coimbatore
34601,"Tamil Nadu Teacher Education University, Chennai (Id: U-0483)",Nairs College of Education (Id: C-15018),Affiliated College,Tamil Nadu,Coimbatore
34623,"Tamil Nadu Teacher Education University, Chennai (Id: U-0483)",P.A. College of Education (Id: C-14955),Affiliated College,Tamil Nadu,Coimbatore
34638,"Tamil Nadu Teacher Education University, Chennai (Id: U-0483)",P.K.D. College of Education (Id: C-14592),Affiliated College,Tamil Nadu,Coimbatore
34645,"Tamil Nadu Teacher Education University, Chennai (Id: U-0483)",P.P.G. College of Education (Id: C-14878),Affiliated College,Tamil Nadu,Coimbatore
34675,"Tamil Nadu Teacher Education University, Chennai (Id: U-0483)",R.K.R. College of Education (Id: C-14980),Affiliated College,Tamil Nadu,Coimbatore
34687,"Tamil Nadu Teacher Education University, Chennai (Id: U-0483)",RVS College of Education (Id: C-14868),Affiliated College,Tamil Nadu,Coimbatore
34808,"Tamil Nadu Teacher Education University, Chennai (Id: U-0483)","SRMV College of Education, (Autonomous) (Id: C-14852)",Affiliated College,Tamil Nadu,Coimbatore
34833,"Tamil Nadu Teacher Education University, Chennai (Id: U-0483)",St.Marks College of Education (Id: C-14585),Affiliated College,Tamil Nadu,Coimbatore
34840,"Tamil Nadu Teacher Education University, Chennai (Id: U-0483)",St. Peters College of Education (Id: C-14528),Affiliated College,Tamil Nadu,Coimbatore
